source	score	norm	pval
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	0.7762535	1.7187641	0.0
HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NE_PRECURSOR_CELL	0.5768313	1.7448277	0.0
GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	-0.5839917	-1.6270728	0.0
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	-0.531223	-1.5916677	0.0
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	-0.46676752	-1.4733639	0.0
HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_PENK_POS_NEURON_CELL	0.63775337	1.7147969	0.0
HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	0.5307427	1.642918	0.0
BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS	-0.56597155	-1.7162029	0.0
AIZARANI_LIVER_C9_LSECS_1	-0.46122783	-1.4745623	0.0
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	-0.6283027	-1.6925269	0.0
GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	-0.5621632	-1.627485	0.0
DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS	0.61410993	1.6639411	0.0
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	-0.6202998	-1.7893598	0.0
GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	0.75489813	1.7910312	0.0
CUI_DEVELOPING_HEART_COMPACT_VENTRICULAR_CARDIOMYOCYTE	-0.6680179	-1.7258782	0.0
GOBP_CALCIUM_ION_IMPORT	0.7299759	1.8136028	0.0
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	-0.6549216	-1.6596558	0.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	-0.55443233	-1.5985945	0.0
DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS	0.7413318	2.0130675	0.0
HU_FETAL_RETINA_RPE	-0.53209716	-1.7045954	0.0
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	0.85473686	1.8808134	0.0
GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY	-0.53279734	-1.5493153	0.0
GOBP_HEART_PROCESS	0.5462203	1.6190478	0.0
ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR	-0.6544787	-1.7323812	0.0
BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS	-0.6203377	-1.7042125	0.0
BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS	-0.5562435	-1.7620747	0.0
GOBP_EYELID_DEVELOPMENT_IN_CAMERA_TYPE_EYE	-0.83956844	-1.5594641	0.0015698588
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN	-0.881201	-1.6360751	0.0015974441
GOBP_FACIAL_NERVE_STRUCTURAL_ORGANIZATION	-0.8758298	-1.5481927	0.0016638935
GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	-0.8366156	-1.601049	0.0016977929
GOBP_REGULATION_OF_BLOOD_CIRCULATION	0.5168228	1.541177	0.0017006802
GOBP_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	-0.88091713	-1.5599127	0.0017035775
ZHONG_PFC_C3_ASTROCYTE	0.5181165	1.5785965	0.0017182131
GOBP_REGULATION_OF_HEART_CONTRACTION	0.5367505	1.5522531	0.0017331023
HE_LIM_SUN_FETAL_LUNG_C0_ASPN_POS_CHONDROCYTE	0.60095584	1.6322653	0.0017636684
DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS	0.6086803	1.6272371	0.0017985612
GOBP_SODIUM_ION_TRANSPORT	0.5203595	1.5072472	0.0018050541
DESCARTES_FETAL_INTESTINE_ENS_NEURONS	0.60501236	1.682415	0.0018115942
GOBP_ACTION_POTENTIAL	0.5729535	1.610861	0.001814882
HAY_BONE_MARROW_CD34_POS_HSC	0.6238553	1.617866	0.0018181818
GOBP_POTASSIUM_ION_TRANSPORT	0.5742927	1.6601942	0.0018281536
GOBP_CALCIUM_MEDIATED_SIGNALING	0.559909	1.6142609	0.0018315018
GOBP_MEMBRANE_DEPOLARIZATION	0.6475004	1.6823188	0.0018903592
GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	-0.6927271	-1.6030263	0.0019011407
GOBP_POSTSYNAPSE_ASSEMBLY	0.6897621	1.680631	0.001908397
GOBP_AMYLOID_FIBRIL_FORMATION	-0.76450354	-1.7132429	0.0019120459
HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_1_CELL	0.6214612	1.6469274	0.0019120459
HE_LIM_SUN_FETAL_LUNG_C0_INTERM_CHONDROCYTE	0.687148	1.718912	0.0019193857
DESCARTES_FETAL_PANCREAS_ENS_GLIA	0.7291982	1.748643	0.0019379845
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	0.7186669	1.7967833	0.0019493178
GAUTAM_EYE_IRIS_CILIARY_BODY_COL9A1_HIGH_CILIARY_BODY_CELLS	-0.5992493	-1.5988109	0.001953125
DESCARTES_FETAL_INTESTINE_ENS_GLIA	0.7271022	1.665274	0.0019569471
MENON_FETAL_KIDNEY_9_ENDOTHELIAL_CELLS	-0.6094902	-1.6761473	0.001980198
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	-0.5979403	-1.5872004	0.001984127
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	0.72573525	1.720932	0.0019880715
GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	0.75563747	1.7218617	0.0020491802
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	0.7144989	1.8066033	0.0020533882
GOBP_ATP_BIOSYNTHETIC_PROCESS	-0.65395546	-1.6889247	0.0020703934
KEGG_LONG_TERM_DEPRESSION	0.7108884	1.6564229	0.002079002
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	-0.55409133	-1.5556436	0.0020920502
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	-0.631132	-1.6573204	0.0021008404
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	-0.600914	-1.5945324	0.0021097045
SU_HO_CONV_CENT_CHONDROSARCOMA_LEUKOCYTE_C1_M2_MACROPHAGE	-0.597215	-1.638362	0.0021276595
GOBP_ELECTRON_TRANSPORT_CHAIN	-0.60325253	-1.6303786	0.0021551724
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	-0.5304588	-1.5889703	0.002173913
GOBP_MAINTENANCE_OF_CELL_NUMBER	-0.5529618	-1.576189	0.0021978023
GOBP_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	-0.5659962	-1.6274592	0.0022123894
LAKE_ADULT_KIDNEY_C6_PROXIMAL_TUBULE_EPITHELIAL_CELLS_FIBRINOGEN_POS_S3	-0.53737664	-1.5880117	0.0023201855
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	-0.5142793	-1.553628	0.002375297
TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL	-0.47385365	-1.4939206	0.002386635
JONES_OVARY_MACROPHAGE	-0.46246454	-1.4800324	0.0024213076
GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION	-0.87705946	-1.6386353	0.0033112583
GOBP_TRIGEMINAL_NERVE_DEVELOPMENT	-0.8668326	-1.5705905	0.003322259
TRAVAGLINI_LUNG_CD8_MEMORY_EFFECTOR_T_CELL	-0.79162323	-1.607354	0.0033333334
DESCARTES_FETAL_CEREBELLUM_INHIBITORY_INTERNEURONS	-0.82075644	-1.6692452	0.0033500837
MANNO_MIDBRAIN_NEUROTYPES_HRN	0.49565434	1.5317409	0.0033500837
GOBP_GLYCOSAMINOGLYCAN_CATABOLIC_PROCESS	-0.81089705	-1.6196404	0.0033726813
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN	-0.8089787	-1.6579182	0.0033783785
DESCARTES_FETAL_LUNG_VISCERAL_NEURONS	0.53001755	1.5596316	0.0034188034
GOBP_POSTSYNAPSE_ORGANIZATION	0.5242995	1.4978044	0.0034722222
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	0.6094237	1.6511072	0.0036166366
GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION	-0.7021273	-1.6047863	0.0036231885
GOBP_SALIVARY_GLAND_DEVELOPMENT	-0.6795751	-1.543017	0.0036764706
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	-0.6817428	-1.6594621	0.0037243948
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.68015844	-1.615796	0.0037383179
KEGG_CALCIUM_SIGNALING_PATHWAY	0.56248933	1.5892378	0.0037523452
GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	-0.68761754	-1.6299607	0.003787879
GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	-0.6531811	-1.5971633	0.003816794
GOBP_CARDIAC_CONDUCTION	0.6108756	1.5766011	0.0038610038
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	-0.6230756	-1.5859882	0.00390625
GOBP_NEUROMUSCULAR_PROCESS	0.5606364	1.5274233	0.003944773
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	-0.6680829	-1.5985376	0.003968254
GOBP_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	-0.59370834	-1.5944163	0.0040650405
FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL	-0.5370883	-1.5433236	0.0040983604
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	-0.56909466	-1.6043578	0.004132231
TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL	-0.5512537	-1.5651071	0.0042918455
GOBP_LIGAND_GATED_ION_CHANNEL_SIGNALING_PATHWAY	0.79073596	1.7493541	0.0043196543
GOBP_RESPONSE_TO_TYPE_II_INTERFERON	-0.57097286	-1.5818833	0.0043572984
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	-0.53491527	-1.5049087	0.004405286
LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET	-0.46039906	-1.4253561	0.004494382
TRAVAGLINI_LUNG_ARTERY_CELL	-0.5455403	-1.5453023	0.004514673
FAN_EMBRYONIC_CTX_ASTROCYTE_1	-0.5841949	-1.6054072	0.004555809
GOBP_RESPONSE_TO_ACETYLCHOLINE	0.7441947	1.687035	0.004555809
FAN_OVARY_CL10_PUTATIVE_EARLY_ATRESIA_GRANULOSA_CELL	-0.4975434	-1.5411896	0.00456621
FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL	-0.47615498	-1.4868199	0.0046189376
FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	-0.43741062	-1.4143362	0.0046189376
