source	score	norm	pval
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	0.6022863	1.562346	0.0
GOBP_BONE_CELL_DEVELOPMENT	0.9070038	1.6046915	0.0
AIZARANI_LIVER_C39_EPCAM_POS_BILE_DUCT_CELLS_4	0.70693177	1.9179087	0.0
AIZARANI_LIVER_C10_MVECS_1	0.6528346	1.8216333	0.0
ZHONG_PFC_C3_UNKNOWN_INP	-0.7997904	-2.0766654	0.0
GOBP_TRANSMISSION_OF_NERVE_IMPULSE	-0.6873634	-1.9568524	0.0
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	0.80947655	1.7403176	0.0
GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS	0.68410236	1.6623853	0.0
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	-0.46010062	-1.5651386	0.0
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	0.60742694	1.6460943	0.0
ZHENG_CORD_BLOOD_C8_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_2	0.65109336	1.6224072	0.0
TRAVAGLINI_LUNG_MACROPHAGE_CELL	0.5997352	1.6332523	0.0
TRAVAGLINI_LUNG_LYMPHATIC_CELL	0.6134721	1.6770105	0.0
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	0.62697685	1.7067035	0.0
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	0.61013705	1.6549495	0.0
GOBP_MYELOID_CELL_HOMEOSTASIS	0.5949119	1.5501095	0.0
GOBP_MYELOID_CELL_DEVELOPMENT	0.6836291	1.6090212	0.0
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	0.5890102	1.5745817	0.0
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	0.7410006	1.5957088	0.0
DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES	-0.80481225	-2.398144	0.0
LAKE_ADULT_KIDNEY_C30_IMMUNE_CELLS_MACROPHAGES	0.96298623	1.6404129	0.0
GOBP_LOCOMOTORY_BEHAVIOR	-0.47933984	-1.5324277	0.0
GOBP_LIGAND_GATED_ION_CHANNEL_SIGNALING_PATHWAY	-0.74547243	-1.8463695	0.0
GOBP_MACROPHAGE_ACTIVATION	0.6327063	1.5806645	0.0
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	0.6788985	1.7318177	0.0
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	0.6789032	1.6771611	0.0
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	-0.63673544	-1.837233	0.0
GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	-0.77717316	-1.9250824	0.0
GOBP_MECHANOSENSORY_BEHAVIOR	-0.92688054	-1.7708387	0.0
GOBP_ZYMOGEN_ACTIVATION	0.74179417	1.6583894	0.0
GOBP_INNER_DYNEIN_ARM_ASSEMBLY	0.8882261	1.6250255	0.0
GOBP_HYPEROSMOTIC_RESPONSE	0.8061735	1.596515	0.0
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	0.6466416	1.6424457	0.0
LAKE_ADULT_KIDNEY_C2_PODOCYTES	0.57394874	1.5642701	0.0
LAKE_ADULT_KIDNEY_C29_UNKNOWN_NOVEL_PT_CFH_POS_SUBPOPULATION_S2	0.6667767	1.6342385	0.0
LAKE_ADULT_KIDNEY_C28_INTERSTITIUM	0.75788516	1.8851175	0.0
KEGG_AXON_GUIDANCE	-0.474616	-1.5021657	0.0
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	-0.50581896	-1.7274795	0.0
GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	0.68135077	1.6772525	0.0
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	0.6636007	1.6672921	0.0
HALLMARK_APOPTOSIS	0.6624771	1.7601126	0.0
HALLMARK_ANDROGEN_RESPONSE	0.70098245	1.7452279	0.0
MANNO_MIDBRAIN_NEUROTYPES_HNPROG	-0.5577693	-1.9085802	0.0
GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC	-0.6424759	-1.8275381	0.0
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS	0.6286088	1.5836855	0.0
HE_LIM_SUN_FETAL_LUNG_C2_ADC_2_CELL	0.68650126	1.7194946	0.0
GOBP_REGULATION_OF_DENDRITE_EXTENSION	-0.7915085	-1.791232	0.0
DESCARTES_FETAL_INTESTINE_ENS_NEURONS	-0.74602944	-2.4400551	0.0
DESCARTES_FETAL_INTESTINE_ENS_GLIA	-0.70046204	-1.9201423	0.0
DESCARTES_FETAL_HEART_SCHWANN_CELLS	-0.6335077	-1.7721014	0.0
DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS	-0.75377935	-2.3418832	0.0
DESCARTES_FETAL_HEART_MEGAKARYOCYTES	0.6855088	1.6334671	0.0
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	0.6604911	1.7077445	0.0
GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	-0.6229472	-1.8988031	0.0
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	-0.5262928	-1.6282798	0.0
GOBP_SYNAPSE_ASSEMBLY	-0.5175076	-1.7633162	0.0
GOBP_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	-0.81769276	-1.9456775	0.0
GOBP_LYMPH_VESSEL_MORPHOGENESIS	0.8771961	1.6404337	0.0
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	0.6877844	1.6133634	0.0
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	0.67802083	1.6703831	0.0
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	-0.55506593	-1.7559321	0.0
LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB	0.69320154	1.7991511	0.0
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.80946076	1.6303912	0.0
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	-0.44854295	-1.4949005	0.0
GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE	0.8486558	1.6108693	0.0
GOBP_DENDRITE_DEVELOPMENT	-0.44292575	-1.4612528	0.0
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	0.70929843	1.7087018	0.0
GOBP_REGULATION_OF_PHAGOCYTOSIS	0.6630277	1.6153297	0.0
HE_LIM_SUN_FETAL_LUNG_C7_PCP4_POS_NEURON_CELL	-0.62520206	-1.7209048	0.0
HE_LIM_SUN_FETAL_LUNG_C7_MID_SCHWANN_CELL	0.5564425	1.565889	0.0
HE_LIM_SUN_FETAL_LUNG_C7_LATE_SCHWANN_CELL	0.6225909	1.5717138	0.0
HE_LIM_SUN_FETAL_LUNG_C7_KCNIP4_POS_NEURON_CELL	-0.46027097	-1.4788274	0.0
HE_LIM_SUN_FETAL_LUNG_C6_DEUTEROSOMAL_CELL	-0.52825785	-1.7778282	0.0
HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_3_CELL	0.5881218	1.5999656	0.0
HE_LIM_SUN_FETAL_LUNG_C1_MUC5AC_POS_ASCL1_POS_PROGENITOR_CELL	-0.7683309	-2.0323749	0.0
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	0.72543895	1.6199592	0.0
GOBP_DENDRITE_EXTENSION	-0.7600071	-1.8190427	0.0
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	0.60532194	1.6447517	0.0
HU_FETAL_RETINA_HORIZONTAL	-0.7693401	-1.913882	0.0
HU_FETAL_RETINA_AMACRINE	-0.7175559	-1.9986981	0.0
HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_PENK_POS_NEURON_CELL	-0.6338693	-2.019182	0.0
HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_CHODL_POS_NEURON_CELL	-0.6847502	-1.877806	0.0
HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	-0.53221637	-1.8899797	0.0
