,time,variable,value
228,0.7934731163531825,ETV6,0.5724968039486861
229,0.7999886288778246,ETV6,0.5724968039486861
230,0.7410839603831846,ETV6,0.4921103905930355
231,0.9561737521318753,ETV6,0.5724968039486861
232,0.8475141024322835,ETV6,0.5724968039486861
233,0.7688005315124079,ETV6,0.5724968146773913
234,0.8006850235465035,ETV6,0.5724968039486861
235,0.7511157159286322,ETV6,0.4921103905930355
236,0.8508466504847968,ETV6,0.5724968039486861
237,0.8020671283424055,ETV6,0.5724968039486861
238,0.8664955464803128,ETV6,0.5724968039486861
239,0.8337205177020446,ETV6,0.5724968039486861
240,0.8342165970046107,ETV6,0.5724968039486861
241,0.7442537076818085,ETV6,0.4921103905930355
242,0.8233622109117998,ETV6,0.5724968039486861
243,0.7915566261949758,ETV6,0.5724968039486861
244,0.8343759945341844,ETV6,0.5724968039486861
245,0.8299518029238704,ETV6,0.5724968039486861
246,0.8377223137734633,ETV6,0.5724968039486861
247,0.856393668685013,ETV6,0.5724968039486861
248,0.8611928481280581,ETV6,0.5724968039486861
249,0.873048969340936,ETV6,0.5724968039486861
250,0.8370196666694137,ETV6,0.5724968039486861
251,0.7920173277936098,ETV6,0.5724968039486861
252,0.7405419771247332,ETV6,0.4921103905930355
253,0.822891299640219,ETV6,0.5724968039486861
254,0.7412625109426276,ETV6,0.4921103905930355
255,0.8349038108821126,ETV6,0.5724968039486861
256,0.777661261314274,ETV6,0.5724968039487982
257,0.8218993784693412,ETV6,0.5724968039486861
258,0.807954152395178,ETV6,0.5724968039486861
259,0.7943996639592996,ETV6,0.5724968039486861
260,0.7801491765784999,ETV6,0.5724968039486905
261,0.7975385448048283,ETV6,0.5724968039486861
262,0.6125372528162251,ETV6,0.49763205610768224
263,0.9116791268371118,ETV6,0.5724968039486861
264,0.8626120718124257,ETV6,0.5724968039486861
265,0.7330460194181847,ETV6,0.4921103905930355
266,0.7746095979849272,ETV6,0.572496803954515
267,0.7992456970952483,ETV6,0.5724968039486861
268,0.72927572174498,ETV6,0.49211039059303596
269,0.7751411341361771,ETV6,0.5724968039516151
270,0.8228155581130084,ETV6,0.5724968039486861
271,0.9231454601487232,ETV6,0.5724968039486861
272,0.9057709711356817,ETV6,0.5724968039486861
273,0.7337774752117897,ETV6,0.4921103905930355
274,0.7450320963130685,ETV6,0.4921103905930355
275,0.8568779554196017,ETV6,0.5724968039486861
276,0.8837790190290992,ETV6,0.5724968039486861
277,0.8213461566561732,ETV6,0.5724968039486861
278,0.7503301251249833,ETV6,0.4921103905930355
279,0.8225723462915684,ETV6,0.5724968039486861
280,0.8232823538575099,ETV6,0.5724968039486861
281,0.7781373961394557,ETV6,0.5724968039487466
282,0.7891871906237847,ETV6,0.5724968039486861
283,0.8271178668059721,ETV6,0.5724968039486861
284,0.7377069329803135,ETV6,0.4921103905930355
285,0.8903974988754769,ETV6,0.5724968039486861
286,0.7895613870090006,ETV6,0.5724968039486861
287,0.7977512858969307,ETV6,0.5724968039486861
288,0.8411701757289503,ETV6,0.5724968039486861
289,0.7680101128789159,ETV6,0.572496833766999
290,0.8896821094664317,ETV6,0.5724968039486861
291,0.7608676156326833,ETV6,0.5727983542234878
292,0.7764213004921133,ETV6,0.5724968039492443
293,0.7975122687473216,ETV6,0.5724968039486861
294,0.8249758141059158,ETV6,0.5724968039486861
295,0.8799946335901229,ETV6,0.5724968039486861
296,0.7943824895482184,ETV6,0.5724968039486861
297,0.8478636056550232,ETV6,0.5724968039486861
298,0.7813033444900064,ETV6,0.5724968039486871
299,0.8391488979197229,ETV6,0.5724968039486861
300,0.8031244230780438,ETV6,0.5724968039486861
301,0.8231943448938127,ETV6,0.5724968039486861
302,0.8881399739829439,ETV6,0.5724968039486861
303,0.8487186064057607,ETV6,0.5724968039486861
304,0.8091854072946709,ETV6,0.5724968039486861
305,0.8465934115377793,ETV6,0.5724968039486861
306,0.8190341801745901,ETV6,0.5724968039486861
307,0.9208484420251786,ETV6,0.5724968039486861
308,0.828145007391279,ETV6,0.5724968039486861
